,month,day,year,cdate,lat,long,count,segment,dischcf,dischcm,discbins,efish_distance,response
804,10,18,2021,10/18/2021,41.41983967,-83.07278593,0,LM,NA,NA,,274.8872807,Bait_Attractant
805,10,19,2021,10/19/2021,41.41516,-83.08602,0,LM,NA,NA,,352.0588147,Targeted
806,10,19,2021,10/19/2021,41.40532,-83.0806,0,LM,NA,NA,,490.723397,Targeted
807,10,19,2021,10/19/2021,41.39096,-83.10592,1,UM,NA,NA,,820.3592318,Targeted
808,10,19,2021,10/19/2021,41.3847797,-83.09576301,0,UM,NA,NA,,411.7378883,Targeted
809,10,19,2021,10/19/2021,41.37872532,-83.09494006,0,FM,NA,NA,,431.8793885,Targeted
810,10,19,2021,10/19/2021,41.36962037,-83.10240158,0,FM,NA,NA,,224.8569792,Targeted
811,10,19,2021,10/19/2021,41.37122637,-83.09637436,0,FM,NA,NA,,314.77026,Targeted
812,10,19,2021,10/19/2021,41.36669469,-83.10652132,0,FM,NA,NA,,469.0865509,Targeted
813,10,19,2021,10/19/2021,41.35711308,-83.10428739,0,FM,NA,NA,,335.5792853,Targeted
814,10,19,2021,10/19/2021,41.36012577,-83.10070289,0,FM,NA,NA,,356.4662784,Targeted
815,10,20,2021,10/20/2021,41.44889,-83.02888,0,M,NA,NA,,465.9359912,Targeted
816,10,20,2021,10/20/2021,41.43714,-83.04295,0,M,NA,NA,,417.5360418,Targeted
817,10,20,2021,10/20/2021,41.43263,-83.04304,0,M,NA,NA,,369.6884016,Targeted
818,10,25,2021,10/25/2021,41.38941663,-83.08642364,0,UM,NA,NA,,445.7049066,Sustained
819,10,25,2021,10/25/2021,41.38639358,-83.08850284,0,UM,NA,NA,,451.5630038,Sustained
820,10,25,2021,10/25/2021,41.37867061,-83.09641842,1,FM,NA,NA,,122.3494994,Sustained
821,10,27,2021,10/27/2021,41.38967412,-83.10229197,0,UM,NA,NA,,256.8385703,Sustained
822,10,27,2021,10/27/2021,41.39123301,-83.10158878,0,UM,NA,NA,,439.1602921,Sustained
823,10,28,2021,10/28/2021,41.40592914,-83.07958066,0,LM,NA,NA,,386.9363656,Targeted
824,10,28,2021,10/28/2021,41.37851,-83.09495,0,FM,NA,NA,,417.5360418,Targeted
825,11,8,2021,11/8/2021,41.36018992,-83.10057182,0,FM,NA,NA,,568.621312,Targeted
826,11,8,2021,11/8/2021,41.35252135,-83.10997686,1,FM,NA,NA,,1062.837626,Targeted
827,11,10,2021,11/10/2021,41.37887414,-83.09496933,0,FM,NA,NA,,172.3221444,Targeted
828,11,10,2021,11/10/2021,41.35258042,-83.10988429,1,FM,NA,NA,,319.8697792,Targeted
829,11,10,2021,11/10/2021,41.35165874,-83.11079245,0,FM,NA,NA,,667.5297816,Targeted
