month,day,year,cdate,lat,long,count,segment,dischcf,dischcm,discbins,efish_distance
8,10,2021,8/10/2021,41.44492396,-83.03155659,0,M,,,,476.2848163
8,10,2021,8/10/2021,41.43837,-83.03716,0,M,,,,427.6648555
8,10,2021,8/10/2021,41.42874,-83.04694,0,M,,,,492.542333
8,10,2021,8/10/2021,41.41924293,-83.074821,0,LM,,,,241.6755334
8,11,2021,8/11/2021,41.41993201,-83.07588705,0,LM,,,,441.2227936
8,11,2021,8/11/2021,41.43010433,-83.06007608,0,LM,,,,267.7125037
8,11,2021,8/11/2021,41.42331586,-83.0614823,0,LM,,,,478.1846028
8,12,2021,8/12/2021,41.40679,-83.07928,0,LM,,,,1012.873387
8,12,2021,8/12/2021,41.41728311,-83.08544887,1,LM,,,,383.6250209
8,12,2021,8/12/2021,41.40399,-83.0824,0,LM,,,,457.1697757
8,12,2021,8/12/2021,41.3999975,-83.09832004,0,UM,,,,535.4919638
8,12,2021,8/12/2021,41.40229231,-83.09367995,0,UM,,,,355.7207136
8,12,2021,8/12/2021,41.39616,-83.10235,0,UM,,,,534.1102818
8,12,2021,8/12/2021,41.39391,-83.10702,0,UM,,,,1102.101169
8,12,2021,8/12/2021,41.39183,-83.10246,0,UM,,,,777.7192657
8,12,2021,8/12/2021,41.3923432,-83.08964689,0,UM,,,,396.9058168
8,12,2021,8/12/2021,41.38933,-83.08634,0,UM,,,,979.8963319
8,12,2021,8/12/2021,41.38924135,-83.08571805,0,UM,,,,886.4329867
8,12,2021,8/12/2021,41.35327,-83.11009,0,FM,,,,750.5074055
8,13,2021,8/13/2021,41.37323,-83.09482,0,FM,,,,268.6709516
8,13,2021,8/13/2021,41.3698,-83.09958,0,FM,,,,580.8976722
8,13,2021,8/13/2021,41.35326,-83.10557,0,FM,,,,313.2903762
8,13,2021,8/13/2021,41.38542,-83.09633,0,FM,,,,457.9140781
8,13,2021,8/13/2021,41.35859,-83.1016,0,FM,,,,458.3353259
8,16,2021,8/16/2021,41.35219963,-83.11065193,0,FM,,,,317.2690615
8,16,2021,8/16/2021,41.3582,-83.10187,0,FM,,,,244.9926774
8,16,2021,8/16/2021,41.37325144,-83.09470323,0,FM,,,,277.901685
8,16,2021,8/16/2021,41.37028958,-83.10122605,0,FM,,,,593.0086155
8,17,2021,8/17/2021,41.40347462,-83.08145299,0,LM,,,,389.6722296
8,17,2021,8/17/2021,41.39398,-83.10711,0,UM,,,,926.5279329
8,17,2021,8/17/2021,41.38603029,-83.0854693,0,UM,,,,1194.002229
8,17,2021,8/17/2021,41.37914,-83.09502,0,FM,,,,174.0363248
8,17,2021,8/17/2021,41.37032,-83.10141,0,FM,,,,860.4157854
8,17,2021,8/17/2021,41.36177737,-83.10200013,0,FM,,,,404.1721
8,18,2021,8/18/2021,41.38030707,-83.09574709,0,FM,,,,422.0175242
8,19,2021,8/19/2021,41.4199,-83.0754,0,LM,,,,891.4743563
8,19,2021,8/19/2021,41.41745,-83.08601,0,LM,,,,1065.502223
8,19,2021,8/19/2021,41.41087,-83.07807,0,LM,,,,987.8922245
8,19,2021,8/19/2021,41.40351,-83.08326,0,LM,,,,949.0898226
8,19,2021,8/19/2021,41.40242,-83.09429,0,UM,,,,961.9363047
8,19,2021,8/19/2021,41.39525,-83.10659,0,UM,,,,271.2887632
8,19,2021,8/19/2021,41.38590346,-83.08840526,0,UM,,,,232.1970967
8,19,2021,8/19/2021,41.3866785,-83.09226276,0,UM,,,,547.3273272
8,19,2021,8/19/2021,41.37551326,-83.09527599,0,FM,,,,505.8247999
8,23,2021,8/23/2021,41.39708356,-83.1019358,0,UM,,,,291.3799209
8,23,2021,8/23/2021,41.39091417,-83.08727652,0,UM,,,,757.7613658
8,23,2021,8/23/2021,41.38308006,-83.09684902,0,FM,,,,465.4505128
8,23,2021,8/23/2021,41.37209532,-83.0953149,0,FM,,,,1206.543097
8,23,2021,8/23/2021,41.36698087,-83.10658208,0,FM,,,,461.5483128
8,24,2021,8/24/2021,41.39314965,-83.10662524,0,UM,,,,162.0649159
8,24,2021,8/24/2021,41.36742621,-83.10669252,0,FM,,,,490.4028868
8,24,2021,8/24/2021,41.36972,-83.10464,0,FM,,,,581.913764
8,26,2021,8/26/2021,41.36173,-83.1011176,0,FM,,,,380.3253777
8,26,2021,8/26/2021,41.36672,-83.10669,0,FM,,,,703.1564648
8,26,2021,8/26/2021,41.36825818,-83.10643914,0,FM,,,,457.8595053
8,30,2021,8/30/2021,41.39279746,-83.10664546,0,UM,,,,194.6861713
8,30,2021,8/30/2021,41.39016592,-83.08613502,0,UM,,,,437.9375958
8,30,2021,8/30/2021,41.3619639,-83.10175841,0,FM,,,,176.3438842
8,31,2021,8/31/2021,41.3915225,-83.1022381,0,UM,,,,257.6047648
8,31,2021,8/31/2021,41.3890258,-83.10486948,0,UM,,,,414.6266064
8,31,2021,8/31/2021,41.38556569,-83.09445205,0,UM,,,,364.1568357
9,1,2021,9/1/2021,41.40692961,-83.07875831,0,LM,,,,662.3059737
9,7,2021,9/7/2021,41.37015,-83.10044,0,FM,,,,804.8775053
9,8,2021,9/8/2021,41.38481,-83.0861,0,UM,,,,453.1122461
9,8,2021,9/8/2021,41.3851,-83.0855,0,UM,,,,480.1083329
9,9,2021,9/9/2021,41.41777,-83.08598,0,LM,,,,214.3199877
9,9,2021,9/9/2021,41.39523,-83.10996,0,LM,,,,424.5939593
9,9,2021,9/9/2021,41.41744,-83.08597,0,LM,,,,567.0639057
9,9,2021,9/9/2021,41.40641,-83.07928,0,LM,,,,228.5385054
9,9,2021,9/9/2021,41.42177,-83.0678,0,LM,,,,484.1988882
9,10,2021,9/10/2021,41.37532894,-83.0952044,0,FM,,,,572.0984209
9,10,2021,9/10/2021,41.4331,-83.03036,0,M,,,,441.8547236
9,10,2021,9/10/2021,41.43853,-83.03666,0,M,,,,777.1591591
9,10,2021,9/10/2021,41.43295,-83.04448,0,M,,,,538.3519586
9,13,2021,9/13/2021,41.37147874,-83.09555189,0,FM,,,,964.3290096
9,14,2021,9/14/2021,41.38703208,-83.09151567,0,UM,,,,1052.895826
9,14,2021,9/14/2021,41.37136962,-83.09540313,1,FM,,,,999.1636371
9,15,2021,9/15/2021,41.41318974,-83.08263695,0,LM,,,,432.4860316
9,15,2021,9/15/2021,41.41684375,-83.08547896,0,LM,,,,305.0954286
9,15,2021,9/15/2021,41.41026985,-83.0783068,0,LM,,,,921.1630773
9,15,2021,9/15/2021,41.40312367,-83.08246129,0,LM,,,,978.2088547
9,15,2021,9/15/2021,41.4018119,-83.0942446,0,UM,,,,954.415636
9,15,2021,9/15/2021,41.39050131,-83.08660254,0,UM,,,,376.6881005
9,15,2021,9/15/2021,41.38671029,-83.09153166,0,UM,,,,564.2420508
9,15,2021,9/15/2021,41.38608027,-83.08573247,0,UM,,,,502.9038237
9,15,2021,9/15/2021,41.37095032,-83.09622641,0,FM,,,,708.9959183
9,15,2021,9/15/2021,41.37708517,-83.09507818,0,FM,,,,48.04837568
9,15,2021,9/15/2021,41.43841436,-83.03219756,0,M,,,,310.8566465
9,16,2021,9/16/2021,41.37065083,-83.09663192,0,FM,,,,993.7911738
9,20,2021,9/20/2021,41.4315239,-83.04408683,0,M,,,,195.8989046
9,21,2021,9/21/2021,41.43256321,-83.0322854,0,M,,,,926.2136118
9,24,2021,9/24/2021,41.41570184,-83.08617213,0,LM,,,,125.0711654
9,24,2021,9/24/2021,41.41741,-83.08597,0,LM,,,,583.4390112
9,24,2021,9/24/2021,41.40571,-83.08013,0,LM,,,,307.1302418
9,24,2021,9/24/2021,41.40563168,-83.07995182,0,LM,,,,295.8218916
9,24,2021,9/24/2021,41.39414,-83.10708,0,UM,,,,738.4451503
9,24,2021,9/24/2021,41.39436064,-83.10673521,1,UM,,,,689.1427374
9,24,2021,9/24/2021,41.38940301,-83.08594384,0,UM,,,,611.534799
9,24,2021,9/24/2021,41.38885,-83.08588,0,UM,,,,578.004577
9,24,2021,9/24/2021,41.37578,-83.09509,0,FM,,,,295.0971716
9,24,2021,9/24/2021,41.37597909,-83.0952311,0,FM,,,,343.8540176
9,24,2021,9/24/2021,41.37034,-83.10119,0,FM,,,,841.1960552
9,24,2021,9/24/2021,41.36330216,-83.10523122,0,FM,,,,507.0986181
9,29,2021,9/29/2021,41.40262,-83.09118,0,UM,,,,901.3060706
9,29,2021,9/29/2021,41.38555,-83.08707,0,UM,,,,819.4669858
9,30,2021,9/30/2021,41.41706443,-83.08550499,0,LM,,,,355.1902894
9,30,2021,9/30/2021,41.41708606,-83.08586875,0,LM,,,,360.1978031
9,30,2021,9/30/2021,41.41081953,-83.07917544,0,LM,,,,921.3306982
9,30,2021,9/30/2021,41.41075842,-83.07883496,0,LM,,,,874.8109968
9,30,2021,9/30/2021,41.40259933,-83.09245916,0,UM,,,,488.130184
9,30,2021,9/30/2021,41.4024068,-83.09277374,0,UM,,,,455.8567624
9,30,2021,9/30/2021,41.39447646,-83.10668063,0,UM,,,,641.0563456
9,30,2021,9/30/2021,41.39418456,-83.10698696,0,UM,,,,682.206335
9,30,2021,9/30/2021,41.38931678,-83.10459757,0,UM,,,,584.8945958
9,30,2021,9/30/2021,41.3890616,-83.10455807,0,UM,,,,599.4881671
9,30,2021,9/30/2021,41.39350462,-83.09679577,0,UM,,,,1009.71973
9,30,2021,9/30/2021,41.39373683,-83.09684298,0,UM,,,,995.8213411
9,30,2021,9/30/2021,41.38664465,-83.08562829,0,UM,,,,1013.308087
9,30,2021,9/30/2021,41.38572329,-83.08612569,0,UM,,,,848.3508134
9,30,2021,9/30/2021,41.38010056,-83.0957053,0,FM,,,,799.5507927
9,30,2021,9/30/2021,41.37925273,-83.0957237,0,FM,,,,705.8643295
10,4,2021,10/4/2021,41.39399,-83.10702,0,UM,,,,986.4462923
10,4,2021,10/4/2021,41.36045391,-83.10010028,0,FM,,,,250.5488416
10,5,2021,10/5/2021,41.35440985,-83.10777007,0,FM,,,,304.4569004
10,6,2021,10/6/2021,41.41057,-83.0963,0,LM,,,,1541.82348
10,6,2021,10/6/2021,41.42463,-83.03261,0,M,,,,2031.474187
10,7,2021,10/7/2021,41.4026286,-83.08750522,0,LM,,,,849.5002079
10,11,2021,10/11/2021,41.41695,-83.08577,0,LM,,,,423.1041226
10,11,2021,10/11/2021,41.39260288,-83.09016863,0,UM,,,,454.083223
10,11,2021,10/11/2021,41.39006535,-83.08623161,0,UM,,,,414.1019424
10,11,2021,10/11/2021,41.36809,-83.107,0,FM,,,,235.7833798
10,11,2021,10/11/2021,41.36165,-83.10109,0,FM,,,,306.3673615
10,11,2021,10/11/2021,41.42845508,-83.04713011,0,M,,,,605.2164623
10,12,2021,10/12/2021,41.40611,-83.07961,0,LM,,,,138.9533845
10,12,2021,10/12/2021,41.39398,-83.10696,0,UM,,,,961.4038642
10,12,2021,10/12/2021,41.37620674,-83.09509119,0,FM,,,,544.2250085
10,12,2021,10/12/2021,41.37919569,-83.09514441,0,FM,,,,42.69021241
10,12,2021,10/12/2021,41.36978505,-83.10190781,0,FM,,,,522.9189813
10,12,2021,10/12/2021,41.3715651,-83.09525519,0,FM,,,,442.2333241
10,12,2021,10/12/2021,41.36162455,-83.10164396,0,FM,,,,501.4645582
10,13,2021,10/13/2021,41.41245288,-83.09510663,0,LM,,,,1312.412572
10,13,2021,10/13/2021,41.40615,-83.0796,0,LM,,,,24.71215633
10,13,2021,10/13/2021,41.39249147,-83.11461425,0,UM,,,,905.3475574
10,18,2021,10/18/2021,41.42903,-83.04789,0,M,,,,500.4233274
10,18,2021,10/18/2021,41.41754233,-83.08592811,0,LM,,,,89.52043098
10,18,2021,10/18/2021,41.41777918,-83.08631626,0,LM,,,,1153.438848
10,18,2021,10/18/2021,41.3929023,-83.10681741,0,UM,,,,116.3129785
10,18,2021,10/18/2021,41.38606,-83.09129,0,UM,,,,615.8271314
10,19,2021,10/19/2021,41.39261462,-83.10059958,0,UM,,,,395.36736
10,19,2021,10/19/2021,41.39303792,-83.10030195,0,UM,,,,364.4019951
10,19,2021,10/19/2021,41.38931615,-83.1045172,0,UM,,,,464.4294794
10,19,2021,10/19/2021,41.39267003,-83.09032167,0,UM,,,,817.6209865
10,19,2021,10/19/2021,41.39418749,-83.09593385,0,UM,,,,478.4923132
10,19,2021,10/19/2021,41.37292813,-83.0950377,0,FM,,,,294.3495271
10,20,2021,10/20/2021,41.41316898,-83.08387913,0,LM,,,,492.9257935
10,20,2021,10/20/2021,41.41291534,-83.08341185,0,LM,,,,468.7291593
10,20,2021,10/20/2021,41.41717927,-83.08531222,0,LM,,,,483.6880287
10,20,2021,10/20/2021,41.41746134,-83.08578148,0,LM,,,,559.0020497
10,20,2021,10/20/2021,41.40690523,-83.07849501,0,LM,,,,530.9133566
10,20,2021,10/20/2021,41.40679276,-83.07908514,0,LM,,,,531.6394431
10,20,2021,10/20/2021,41.41078682,-83.07866081,0,LM,,,,504.0768978
10,20,2021,10/20/2021,41.41057856,-83.07901546,0,LM,,,,488.1764785
10,20,2021,10/20/2021,41.41165399,-83.07985223,0,LM,,,,1310.068468
10,20,2021,10/20/2021,41.41211447,-83.07992592,0,LM,,,,1335.059261
10,20,2021,10/20/2021,41.39423975,-83.10698046,0,UM,,,,634.032165
10,20,2021,10/20/2021,41.39406331,-83.10679266,0,UM,,,,611.9476851
10,20,2021,10/20/2021,41.39634523,-83.10289893,0,UM,,,,518.1506894
10,20,2021,10/20/2021,41.3961358,-83.10265177,0,UM,,,,510.1848802
10,20,2021,10/20/2021,41.38922689,-83.10464175,0,UM,,,,1846.191987
10,20,2021,10/20/2021,41.37587206,-83.09540182,0,FM,,,,332.0321456
10,28,2021,10/28/2021,41.40246243,-83.09254314,0,UM,,,,494.4987877
10,28,2021,10/28/2021,41.39397713,-83.1064153,0,UM,,,,616.4164971
10,28,2021,10/28/2021,41.39367,-83.09892,0,UM,,,,740.8409796
10,28,2021,10/28/2021,41.39082682,-83.08745074,0,UM,,,,781.921996
10,28,2021,10/28/2021,41.38605,-83.09275,0,UM,,,,486.6941215
10,28,2021,10/28/2021,41.36754605,-83.10665605,0,FM,,,,478.2063042
10,28,2021,10/28/2021,41.35922971,-83.10084473,0,FM,,,,464.0229146
11,8,2021,11/8/2021,41.38528749,-83.08632751,0,UM,,,,688.3668664
11,8,2021,11/8/2021,41.37917255,-83.09560439,0,FM,,,,300.6739418
11,8,2021,11/8/2021,41.37188764,-83.09510778,0,FM,,,,979.7608986
11,10,2021,11/10/2021,41.38949869,-83.08567797,0,UM,,,,979.7003576
11,10,2021,11/10/2021,41.3896224,-83.0859957,0,UM,,,,1015.331398
11,10,2021,11/10/2021,41.37941416,-83.09593366,0,FM,,,,918.4524202
11,10,2021,11/10/2021,41.35090898,-83.10952444,0,FM,,,,726.937961
11,10,2021,11/10/2021,41.3509773,-83.10917442,0,FM,,,,715.5362207
