datetime,waterT,conc,flow
1/5/1979,5.162266693,1.5,11220937.52
3/13/1979,11.60455055,0.58,50704811.36
4/3/1979,20.02907559,0.4,25416394.15
4/18/1979,14.08235203,0.68,13998877.32
5/10/1979,23.49799766,0.84,5796796.775
5/22/1979,23.00243737,0.41,23036419.84
6/6/1979,23.00243737,1.1,11034298.25
6/19/1979,24.48911826,0.75,10619281.57
7/9/1979,22.50687707,0.5,2704633.369
7/26/1979,27.46248004,0.74,6057972.692
8/30/1979,26.96691974,0.9,1971649.426
9/11/1979,25.48023885,2.3,36172779
9/20/1979,23.99355796,0.59,5201153.9
11/7/1979,15.56903292,0.99,9671749.706
11/14/1979,12.59567114,1.7,11847042.46
12/6/1979,17.05571381,0.25,18029767.01
1/9/1980,11.10899025,1.1,7912915.95
5/18/1980,23.49799766,1,3304825.01
6/10/1980,24.48911826,0.7,2216240.329
8/11/1980,29.44472122,0.35,1210761.106
10/9/1980,22.50687707,1.3,2625542.509
11/24/1980,17.05571381,1.1,3989478.995
12/11/1980,8.631188769,1.1,3153279.981
1/12/1981,1.3,1.4,4470508.877
2/5/1981,2.188904914,1.2,5880418.217
3/5/1981,15.56903292,0.88,5666358.008
4/9/1981,18.5423947,0.96,4178298.034
5/18/1981,19.53351529,0.88,1760224.125
6/11/1981,25.48023885,1,5457047.948
7/31/1981,25.48023885,0.87,1824552.944
8/13/1981,25.97579915,0.63,10587860.98
9/15/1981,26.96691974,0.64,6582580.849
10/14/1981,19.03795499,1,939589.7405
11/17/1981,14.08235203,1,1349112.589
12/10/1981,4.1711461,1.5,1799727.482
1/11/1982,1.3,0.88,26969272.03
2/10/1982,12.59567114,0.81,22623235.66
3/17/1982,21.02019618,0.5,26830622.74
4/19/1982,16.56015351,0.86,5221749.269
5/19/1982,23.49799766,1.2,2634827.473
6/9/1982,23.49799766,0.72,16483278.7
7/12/1982,27.95804033,0.73,4839157.11
8/12/1982,24.48911826,0.77,5891358.668
9/7/1982,22.01131677,0.94,2461193.893
10/12/1982,20.52463588,0.86,1533692.421
11/4/1982,23.99355796,0.66,4041531.744
12/1/1982,21.51575648,0.98,4202003.834
1/11/1983,13.58679173,0.91,18351042.31
2/7/1983,8.135628472,1,14824193.98
3/14/1983,14.08235203,1.1,23871914.08
4/11/1983,17.05571381,0.56,30518317.43
5/10/1983,17.55127411,0.77,10578355.55
6/15/1983,24.48911826,0.98,8596218.994
7/7/1983,24.98467855,0.96,4551857.015
10/4/1983,23.99355796,1,1132887.049
11/14/1983,10.11786966,1.4,1290579.284
12/6/1983,18.5423947,1.1,4904302.175
1/10/1984,15.07347262,0.95,9470923.726
2/8/1984,4.666706397,1,10124465.84
3/15/1984,13.09123144,0.63,28578953.77
4/10/1984,10.61342995,0.44,30621030.83
5/15/1984,19.03795499,0.66,15127086.65
6/14/1984,26.96691974,0.55,5270587.702
7/9/1984,22.50687707,0.52,5113332.963
8/14/1984,26.96691974,0.68,9481247.636
9/11/1984,24.48911826,0.58,3499157.078
10/8/1984,21.02019618,0.98,5380873.948
11/7/1984,11.60455055,1,3714572.824
12/11/1984,13.58679173,0.75,7195002.262
1/15/1985,3.675585804,0.72,12867095.61
2/8/1985,2.188904914,1,25256065
3/14/1985,19.53351529,1,7108778.4
4/2/1985,15.56903292,0.78,7103305.896
5/13/1985,23.49799766,1.2,2565725.115
6/28/1985,22.50687707,0.81,1843094.08
7/29/1985,26.47135944,0.9,6005193.119
8/7/1985,26.47135944,0.63,5020561.725
9/25/1985,24.98467855,0.66,897016.1925
10/16/1985,23.99355796,0.92,1947412.104
11/12/1985,21.51575648,1,3930424.105
12/3/1985,6.648947583,0.74,14448121.77
1/16/1986,9.126749065,1.2,3566347.4
2/10/1986,11.60455055,0.97,5483703.889
3/18/1986,17.05571381,0.84,10206522.17
4/2/1986,20.52463588,0.74,4895662.626
5/8/1986,24.98467855,1.1,1476372.071
6/19/1986,23.99355796,1.1,1643843.857
7/11/1986,28.94916092,1.1,1775296.542
8/20/1986,27.46248004,0.64,8430202.093
9/16/1986,25.48023885,1.1,2209896.418
10/21/1986,15.07347262,1.3,1260306.928
1/21/1987,10.11786966,1.5,15476824.71
3/12/1987,8.135628472,0.43,45537728.71
4/21/1987,21.51575648,0.68,31485833.19
5/11/1987,22.50687707,0.83,6830034.568
5/27/1987,23.99355796,0.86,5733422.256
6/8/1987,26.96691974,0.85,2752605.244
7/14/1987,28.45360063,0.85,1722146.512
8/20/1987,27.95804033,0.89,1623805.039
9/8/1987,28.45360063,1,1474856.113
10/20/1987,21.02019618,1.3,1295243.975
11/18/1987,18.0468344,1.4,1600470.622
12/9/1987,17.05571381,1,1758266.332
1/20/1988,17.55127411,1.6,5505664.078
2/17/1988,12.10011084,0.95,11759505.65
3/14/1988,11.60455055,1.1,8105254.254
4/6/1988,21.51575648,0.8,3841711.786
4/27/1988,20.02907559,0.63,8975730.508
5/24/1988,26.47135944,0.85,7889877.705
6/27/1988,23.00243737,0.79,3301519.327
7/12/1988,27.95804033,0.95,1271663.282
8/22/1988,26.47135944,0.75,2599163.532
9/19/1988,25.97579915,0.91,2990491.11
10/19/1988,16.56015351,1.2,1885813.994
11/15/1988,18.0468344,0.57,4001054.714
12/6/1988,11.10899025,0.72,4890756.792
1/5/1989,6.153387286,1.2,5692155.761
2/7/1989,16.56015351,1.1,3466449.027
3/21/1989,18.0468344,0.49,32711321.29
4/19/1989,23.00243737,0.58,36006708.01
5/18/1989,19.4,0.46,38325281.31
6/15/1989,27.1,0.59,12245073.77
7/11/1989,28,0.9,6756025.239
8/9/1989,29.2,0.43,13486117.79
9/19/1989,23,1.1,4407256.226
10/12/1989,16,0.46,12320152.23
11/8/1989,17.7,0.55,12488233.8
12/13/1989,6.9,1.2,20261017.4
1/18/1990,7,0.86,15684450.3
2/5/1990,13,0.69,16421580.02
3/27/1990,14,0.66,9003557.21
4/25/1990,19,0.82,7190874.019
5/17/1990,23,0.48,13770453.89
6/19/1990,27,1.3,3084528.671
7/26/1990,29,0.99,2160816.295
8/21/1990,23,0.8,8011603.151
9/27/1990,21,1.6,1468173.358
10/24/1990,21,1.1,2501040.474
11/19/1990,10,0.95,3134234.654
12/17/1990,10,0.97,3753491.054
1/15/1991,9.4,0.67,14760028.27
4/10/1991,20.9,0.4,15364148.48
5/8/1991,23.5,1.2,3959673.707
6/11/1991,25.2,1.3,2010735.981
7/11/1991,29,0.71,4716829.674
8/12/1991,26.9,0.58,10912064.53
9/11/1991,26.3,1.2,2825057.716
10/16/1991,19.2,1.4,2709773.887
11/7/1991,12.2,1.5,2229766.663
12/18/1991,10,1.2,2655483.52
1/15/1992,9.9,0.71,15285907.18
2/13/1992,7.5,1.3,5124277.066
3/5/1992,15.3,0.68,13309688.05
4/9/1992,16.8,0.75,5939745.96
5/14/1992,21.2,1.3,3569179.633
6/4/1992,21.7,1.3,4657297.549
7/22/1992,28.7,0.95,3885474.391
8/17/1992,27.1,0.65,24054143.41
9/17/1992,26.5,1,3321265.101
10/14/1992,18.9,0.58,4578373.183
11/9/1992,14.5,0.41,13011602.05
12/17/1992,9.5,0.78,22112822.08
1/26/1993,8.5,1.1,22766008.42
2/8/1993,8.2,1.3,9606504.055
3/11/1993,12.3,0.56,32043168.03
4/21/1993,17,0.38,30735130.76
5/17/1993,23,0.85,4491546.366
6/22/1993,29,1.4,1639960.694
7/14/1993,31,0.91,1357898.677
8/17/1993,28,1,1625807.71
9/9/1993,27,1.2,3177482.494
10/25/1993,18,1.4,1478280.067
11/22/1993,13,1.3,1630197.682
2/22/1994,11,0.71,17030146.46
3/22/1994,14,0.44,15098788.14
4/20/1994,21,0.92,7067510.913
5/5/1994,19,1.1,5087155.15
6/20/1994,29,1.1,3086115.946
7/18/1994,30,0.97,1268857.342
8/10/1994,26,0.92,3141709.928
9/9/1994,22.5,0.82,4349475.029
10/12/1994,18,1.7,1180672.256
11/22/1994,18,1.6,2209812.267
12/6/1994,20.02907559,1.07,3205528.979
12/12/1994,11,0.94,2773474.496
1/12/1995,17.05571381,1.13,6481686.992
1/17/1995,13,0.8,6592581.784
2/1/1995,6,0.9,8669633.995
2/27/1995,14.57791233,0.68,39313977.01
3/21/1995,19.53351529,0.44,19736991.67
4/12/1995,19,1,3987514.382
4/13/1995,23.49799766,1.14,3888802.326
5/9/1995,20,1.3,2607534.854
6/1/1995,25,1.2,3048337.789
6/13/1995,19.03795499,0.6,26937234.31
7/6/1995,25,0.36,22927274.42
7/17/1995,27.46248004,0.27,21458184.72
8/7/1995,29,0.98,2685908.158
9/14/1995,26.47135944,0.96,2542748.785
9/21/1995,23,1.3,2443745.064
10/12/1995,23.49799766,0.13,29328443.26
11/29/1995,13.58679173,0.72,7718621.645
12/11/1995,7,0.89,9036733.086
12/14/1995,13.58679173,0.68,11297475.96
1/4/1996,8,0.89,6434426.305
1/18/1996,16.56015351,0.72,13704575.77
2/8/1996,3,0.85,24890711.08
2/16/1996,6.153387286,0.92,18559599.62
3/13/1996,9.622309362,0.64,21184714.02
4/3/1996,12,0.81,15063734.93
4/9/1996,10.61342995,0.59,10942821.55
4/10/1996,9.126749065,0.62,9582210.579
4/11/1996,13.09123144,0.61,8911620.104
4/12/1996,19.03795499,0.56,8853471.79
4/13/1996,21.02019618,0.66,8799518.154
4/14/1996,21.51575648,0.47,8359254.051
4/15/1996,17,0.8,7928921.745
4/16/1996,17.05571381,0.67,8009283.887
4/17/1996,15.07347262,0.62,7920477.028
4/18/1996,16.06459322,0.59,8818188.688
4/19/1996,20.02907559,0.55,10249945.15
4/20/1996,22.50687707,0.55,11040544.77
4/21/1996,23.49799766,0.48,10471938.18
4/22/1996,23.49799766,0.5,9126761.435
4/23/1996,22.01131677,0.55,8014626.9
4/24/1996,15.56903292,0.56,7516093.824
4/25/1996,15.56903292,0.61,7123327.023
4/26/1996,21.51575648,0.68,6674630.018
4/27/1996,20.02907559,0.67,6300533.389
4/28/1996,19.53351529,0.7,5940083.466
4/29/1996,23.99355796,0.73,5746108.51
5/1/1996,17.05571381,0.85,5737613.371
5/2/1996,18.5423947,0.94,7156579.438
5/3/1996,19.53351529,0.92,9932032.151
5/4/1996,23.00243737,0.99,11518988.12
5/5/1996,24.48911826,0.7,13001767.57
5/6/1996,24.98467855,0.54,14016778.34
5/15/1996,17.05571381,0.58,6089182.308
5/20/1996,27.46248004,1,6452180.3
5/30/1996,20.02907559,0.99,5923841.348
5/31/1996,17.55127411,1.1,8625297.67
6/1/1996,19.53351529,1.1,10256400.24
6/2/1996,22.01131677,0.9,11481146.49
6/3/1996,21.51575648,0.76,11324269.83
6/4/1996,23.49799766,0.57,10011464.58
6/5/1996,24.48911826,0.47,8167231.296
6/6/1996,23.99355796,0.47,6409508.076
6/7/1996,24.98467855,0.54,5658861.677
6/8/1996,25.48023885,0.54,5696043.35
6/9/1996,25.97579915,0.64,5466531.361
6/10/1996,24.98467855,0.65,5028596.527
6/11/1996,25.97579915,0.68,4474672.814
6/12/1996,25.97579915,0.7,5959277.654
6/13/1996,26.47135944,0.75,7732062.965
6/14/1996,26.47135944,0.84,7243644.218
6/15/1996,26.47135944,0.69,6603951.981
6/16/1996,24.98467855,0.58,6528722.671
6/17/1996,25.97579915,0.66,6491725.947
6/18/1996,25.97579915,0.62,6182552.702
6/19/1996,26.47135944,0.62,5697890.478
6/20/1996,27.46248004,0.57,5460581.057
6/21/1996,27.95804033,0.53,4517952.501
6/22/1996,28.45360063,0.55,3829669.721
6/23/1996,29.44472122,0.55,3600748.839
6/24/1996,27.95804033,0.57,3372476.479
6/25/1996,27.46248004,0.76,3301722.509
6/26/1996,24.48911826,0.91,4176991.685
6/27/1996,23.00243737,0.96,4007932.51
6/28/1996,26.9,0.95,3557525.485
6/29/1996,27.6,1,3315896.203
6/30/1996,27.2,1.1,3108740.701
7/1/1996,27.7,1.1,2835792.798
7/2/1996,28.9,1,2620659.162
7/3/1996,28.3,0.93,2667422.485
7/4/1996,27.3,0.91,3286158.833
7/5/1996,26.9,0.99,3135650.582
7/6/1996,26.8,1,3011934.564
7/7/1996,27.9,1,2890733.872
7/8/1996,28.4,1.1,2687426.475
7/9/1996,28.3,1.1,2456007.698
7/10/1996,25.48023885,1,2367085.792
7/11/1996,23.99355796,0.86,2563622.724
7/12/1996,23.99355796,0.86,3932971.058
7/13/1996,26.96691974,0.54,7874953.696
7/14/1996,26.96691974,0.68,11039051.2
7/15/1996,27.46248004,0.75,12645071.12
7/16/1996,25.97579915,0.57,14495865.27
7/17/1996,26,0.45,15516878.93
7/18/1996,28.45360063,0.31,15602813.25
7/19/1996,27.2,0.29,15435063.23
7/20/1996,27.9,0.29,14949468.31
7/21/1996,28.8,0.25,13816746.55
7/22/1996,28.2,0.24,10272435.62
7/23/1996,28.5,0.22,7408361.945
7/24/1996,28,0.25,5943703.683
7/25/1996,27.7,0.32,4931185.446
7/26/1996,27.1,0.38,4867253.061
7/27/1996,27.3,0.49,4737099.15
7/28/1996,27.5,0.57,4673541.777
7/29/1996,27.2,0.6,6049392.929
7/30/1996,27.9,0.79,6813100.853
7/31/1996,27.9,0.96,6537240.436
8/1/1996,27.7,0.85,6285387.751
8/2/1996,27,0.77,6014101.699
8/3/1996,26.8,0.67,6063957.53
8/5/1996,26.9,0.65,5751083.919
8/6/1996,27.7,0.47,5483312.421
8/7/1996,27.5,0.49,5072026.971
8/8/1996,24.48911826,0.43,4740947.237
8/9/1996,24.48911826,0.47,5273178.727
8/10/1996,26.47135944,0.46,8248858.315
8/11/1996,25.48023885,0.58,8755111.006
8/12/1996,25.48023885,0.39,8448307.917
8/13/1996,25.48023885,0.4,8128952.771
8/14/1996,24.98467855,0.4,7685633.484
8/15/1996,24.98467855,0.4,7110819.624
8/16/1996,25.48023885,0.43,6883513.087
8/17/1996,25.48023885,0.46,6714090.614
8/18/1996,26.47135944,0.48,6480547.482
8/19/1996,26,0.7,5713014.768
8/20/1996,25.48023885,0.47,5136282.788
8/21/1996,23.99355796,0.51,4642331.343
8/22/1996,27.5,0.62,4206353.14
8/23/1996,27.9,0.61,3707632.433
8/24/1996,28,0.67,3335244.249
8/25/1996,27.8,0.7,3191954.148
8/26/1996,28,0.72,3388822.225
8/27/1996,27.8,0.74,4218203.493
8/28/1996,27.3,0.75,6256962.757
8/29/1996,27.3,1,6738627.672
8/30/1996,27.1,0.78,6723219.048
8/31/1996,26.7,0.61,6644754.688
9/1/1996,26.6,0.52,5847496.405
9/2/1996,27.1,0.58,4772089.192
9/3/1996,26.9,0.53,4058338.993
9/4/1996,26.2,0.52,3640642.382
9/5/1996,25.48023885,0.33,3914618.249
9/6/1996,27.46248004,0.55,11922295.45
9/7/1996,28.45360063,0.35,16282829.13
9/8/1996,26.96691974,0.33,20114715.36
9/9/1996,26.96691974,0.14,22635659.68
9/23/1996,22.50687707,0.01,52157883.24
9/28/1996,23.49799766,0.01,35254149.36
9/29/1996,22.50687707,0.03,31837862.77
9/30/1996,21.02019618,0.02,28741208.95
10/1/1996,23.00243737,0.07,29848227.2
10/2/1996,21.02019618,0.12,26912336
10/3/1996,22.01131677,0.11,24465760
10/4/1996,17.55127411,0.13,23731787.2
10/5/1996,17.55127411,0.15,20086388.96
10/6/1996,19.03795499,0.17,19279018.88
10/7/1996,19.53351529,0.17,18740772.16
10/8/1996,22.50687707,0.24,20331046.56
10/9/1996,19.03795499,0.32,26667678.4
10/10/1996,17.05571381,0.26,32294803.2
10/11/1996,15.56903292,0.32,34252064
10/12/1996,18.3,0.38,33762748.8
10/13/1996,18,0.39,32539460.8
10/14/1996,17.8,0.41,31316172.8
10/15/1996,18,0.36,30337542.4
10/21/1996,16.7,0.32,26912336
10/22/1996,17,0.16,24955075.2
10/23/1996,17.7,0.27,24710417.6
10/24/1996,17.9,0.31,22263841.6
10/26/1996,17.9,0.42,17615347.2
10/27/1996,18.6,0.43,14801784.8
10/28/1996,19,0.46,11131920.8
10/29/1996,19.2,0.37,9737372.48
10/30/1996,19.1,0.6,8098166.56
11/3/1996,16.3,0.87,8073700.8
11/4/1996,15.2,0.85,8318358.4
11/5/1996,15,0.98,8563016
11/6/1996,15.2,1,9052331.2
11/7/1996,15.3,1,10226687.68
11/8/1996,16.8,1,10030961.6
11/9/1996,17,0.85,10349016.48
11/11/1996,14.1,0.81,10006495.84
11/12/1996,12.6,0.83,10471345.28
11/13/1996,11.5,0.96,11254249.6
11/14/1996,11,0.91,11890359.36
11/15/1996,10.2,0.8,11768030.56
11/16/1996,9.8,0.78,11498907.2
11/17/1996,9.2,0.74,11131920.8
11/18/1996,9.5,0.79,10862797.44
11/19/1996,10.3,0.83,10618139.84
11/20/1996,10.8,0.88,10618139.84
11/21/1996,10.6,0.94,10667071.36
11/22/1996,10.1,0.91,10642605.6
11/23/1996,9.3,0.86,10716002.88
11/24/1996,9.2,0.88,10740468.64
11/25/1996,9.5,0.96,11058523.52
11/26/1996,10.8,1.1,11401044.16
11/27/1996,10.4,0.92,11719099.04
11/28/1996,5.65782699,0.79,11254249.6
11/29/1996,8.8,0.83,10911728.96
11/30/1996,8.7,0.8,10838331.68
12/1/1996,9.4,0.8,10740468.64
12/2/1996,10.6,0.71,11180852.32
12/3/1996,10.7,0.7,12012688.16
12/4/1996,10.5,0.74,12673263.68
12/5/1996,10.1,0.55,13578496.8
12/6/1996,10.61342995,0.68,14214606.56
12/7/1996,13.58679173,0.55,14948579.36
12/8/1996,9.8,0.4,17126032
12/9/1996,9,0.55,19230087.36
12/10/1996,8,0.6,19646005.28
12/11/1996,8.2,0.64,20306580.8
12/12/1996,17.05571381,0.65,20771430.24
12/13/1996,16.56015351,0.59,21016087.84
12/14/1996,11.60455055,0.67,20869293.28
12/15/1996,10.11786966,0.68,19964060.16
12/16/1996,11.60455055,0.71,18593977.6
12/17/1996,16.06459322,0.77,16465456.48
12/18/1996,16.06459322,0.76,15437894.56
12/19/1996,8.631188769,0.64,15462360.32
12/21/1996,4.1711461,0.64,16392059.2
12/22/1996,7.144507879,0.72,17126032
12/24/1996,17.55127411,0.72,18104662.4
12/25/1996,10.11786966,0.68,18569511.84
12/26/1996,10.61342995,0.66,19034361.28
12/27/1996,14.57791233,0.69,19425813.44
12/28/1996,14.57791233,0.72,19450279.2
12/29/1996,17.55127411,0.71,18814169.44
12/30/1996,17.55127411,0.83,17566415.68
12/31/1996,18.0468344,0.82,16171867.36
1/1/1997,10.11786966,0.86,14728387.52
1/2/1997,11.60455055,0.72,14239072.32
1/3/1997,16.56015351,0.88,13896551.68
1/5/1997,18.0468344,0.89,13798688.64
1/6/1997,14.57791233,0.92,13798688.64
1/7/1997,10.11786966,0.85,14018880.48
1/8/1997,7.144507879,0.715,14263538.08
1/9/1997,11.60455055,0.46,14361401.12
1/10/1997,9.126749065,0.84,14532661.44
1/11/1997,6.648947583,0.84,14679456
1/12/1997,4.666706397,0.93,15242168.48
1/13/1997,4.1711461,1,15902744
1/14/1997,5.3,1,16343127.68
1/15/1997,5,0.95,16710114.08
1/16/1997,6,0.83,17835539.04
1/17/1997,5.4,0.78,18838635.2
1/21/1997,2.8,0.91,20575704.16
1/28/1997,6.9,1,15266634.24
1/29/1997,7,1,14508195.68
1/30/1997,6.7,1,14043346.24
1/31/1997,6.8,1,13823154.4
2/1/1997,6.8,1,13627428.32
2/2/1997,7.6,0.98,13431702.24
2/3/1997,8,1,13113647.36
2/4/1997,8.8,1.1,12917921.28
2/5/1997,9.5,1,13015784.32
2/6/1997,9.4,0.93,13113647.36
2/7/1997,9.2,0.91,12868989.76
2/8/1997,8.8,0.92,12746660.96
2/11/1997,6.8,0.95,11914825.12
2/12/1997,6.9,0.96,11278715.36
2/13/1997,6.8,1.057777778,9933098.56
2/14/1997,7.1,1.1,10349016.48
2/15/1997,7.4,1,11768030.56
2/16/1997,7.3,1.1,12648797.92
2/17/1997,7.4,1,13921017.44
2/18/1997,7.4,0.82,14948579.36
2/19/1997,8.2,1,18178059.68
2/20/1997,9.3,0.93,19107758.56
2/21/1997,9.9,0.84,19964060.16
2/22/1997,11.4,0.77,20991622.08
2/23/1997,11.2,0.71,21798992.16
2/24/1997,11.1,0.65,22312773.12
2/25/1997,10.8,0.59,22386170.4
2/26/1997,10.5,0.51,22141512.8
2/27/1997,11.8,0.5,21627731.84
2/28/1997,13.4,0.38,20918224.8
3/1/1997,14.3,0.4,20379978.08
3/2/1997,15.6,0.41,19743868.32
3/3/1997,16.5,0.39,19205621.6
3/4/1997,16.2,0.38,18667374.88
3/5/1997,16.2,0.35,18153593.92
3/6/1997,16,0.47,16147401.6
3/7/1997,14.6,0.4,13651894.08
3/10/1997,14.3,1,10838331.68
3/11/1997,14.8,0.52,10789400.16
3/12/1997,14.8,0.66,10936194.72
3/13/1997,14.5,0.395,11058523.52
3/14/1997,14.5,0.54,11205318.08
3/15/1997,14.6,0.49,11621236
3/16/1997,13.7,0.53,11278715.36
3/17/1997,13.1,0.9,11645701.76
3/18/1997,13.8,0.96,12330743.04
3/19/1997,14.1,0.78,13089181.6
3/20/1997,13.5,0.82,13578496.8
3/21/1997,13.6,0.81,13382770.72
3/22/1997,14.4,0.84,13113647.36
3/23/1997,14.5,0.67,13260441.92
3/24/1997,14.1,0.74,13333839.2
3/25/1997,13.8,0.7,13505099.52
3/26/1997,14.4,0.61,13725291.36
3/27/1997,14.7,0.46,14336935.36
3/28/1997,15.3,0.44,14508195.68
3/29/1997,16.4,0.42,15878278.24
3/30/1997,19.53351529,0.4,16979237.44
3/31/1997,15.56903292,0.6,14973045.12
4/1/1997,13.58679173,0.64,12893455.52
4/2/1997,15.56903292,0.71,11523372.96
4/4/1997,20.02907559,0.63,9663975.2
4/5/1997,20.52463588,0.59,9027865.44
4/6/1997,21.51575648,0.67,8440687.2
4/7/1997,16.7,0.66,7584385.6
4/8/1997,16.4,0.65,6850412.8
4/9/1997,16.5,0.62,6312166.08
4/10/1997,14.9,0.445,5724987.84
4/11/1997,14.8,0.71,5627124.8
4/12/1997,15.2,0.8,5578193.28
4/13/1997,15.7,0.92,5602659.04
4/14/1997,15.1,0.98,5186741.12
4/15/1997,14.8,1.1,4770823.2
4/16/1997,15.1,1.2,4991015.04
4/17/1997,15.7,1.2,5480330.24
4/18/1997,14.4,1.2,5382467.2
4/19/1997,13.4,1.2,5211206.88
4/20/1997,14,1.1,4526165.6
4/21/1997,14.8,1,4354905.28
4/22/1997,15.4,1.1,4330439.52
4/23/1997,15.3,1,3890055.84
4/24/1997,14.5,1,4991015.04
4/25/1997,14.5,1,6043042.72
4/26/1997,15.2,1.1,7339728
4/27/1997,19.03795499,1.2,8611947.52
4/28/1997,21.51575648,0.88,10030961.6
4/29/1997,16.06459322,0.78,11474441.44
4/30/1997,15.56903292,0.64,12673263.68
5/1/1997,18.8,0.57,13700825.6
5/2/1997,19.3,0.6,14801784.8
5/3/1997,19.6,0.53,15707017.92
5/4/1997,19.6,0.55,16269730.4
5/5/1997,19.5,0.47,16783511.36
5/6/1997,19.9,0.42,17493018.4
5/7/1997,20.2,0.35,18275922.72
5/8/1997,20.4,0.24,18985429.76
5/9/1997,20.6,0.22,19572608
5/10/1997,20.1,0.23,20012991.68
5/11/1997,19.2,0.17,20110854.72
5/12/1997,19.5,0.17,19841731.36
5/13/1997,19.8,0.16,19352416.16
5/14/1997,20.2,0.23,18569511.84
5/15/1997,20.7,0.24,17590881.44
5/16/1997,20.6,0.24,16489922.24
5/17/1997,20.4,0.25,15340031.52
5/18/1997,20.8,0.28,14654990.24
5/19/1997,21.9,0.38,11131920.8
5/20/1997,22.4,0.41,7902440.48
5/21/1997,23,0.4,6018576.96
5/22/1997,22.5,0.44,4550631.36
5/23/1997,22.5,0.41,4452768.32
5/24/1997,22.9,0.28,4428302.56
5/25/1997,22.6,0.27,4575097.12
5/26/1997,22.7,0.46,4452768.32
5/27/1997,22.1,0.56,3327343.36
5/28/1997,21.1,0.71,2984822.72
5/29/1997,21.1,0.86,3449672.16
5/30/1997,21.9,0.98,4795288.96
5/31/1997,22.7,1.1,5333535.68
6/1/1997,23.5,1.1,5406932.96
6/2/1997,23.8,0.99,5162275.36
6/3/1997,23.7,0.9,4697425.92
6/4/1997,22.5,0.88,4746357.44
6/5/1997,21.5,0.91,5015480.8
6/6/1997,20.8,0.98,5822850.88
6/7/1997,19.9,1.3,6067508.48
6/8/1997,19.6,0.94,7388659.52
6/9/1997,19.6,0.82,7731180.16
6/10/1997,20.1,0.71,7877974.72
6/14/1997,22.7,0.65,4697425.92
6/15/1997,23.6,0.63,3816658.56
6/16/1997,23.2,0.81,3841124.32
6/17/1997,23.4,1.1,3572000.96
6/18/1997,24.4,1.2,3498603.68
6/19/1997,25.4,1.3,3278411.84
6/23/1997,26.8,0.86,4208110.72
6/24/1997,27.4,1.2,3449672.16
6/25/1997,28,1,3131617.28
6/26/1997,26.9,0.86,2691233.6
6/27/1997,27.1,0.93,2715699.36
6/28/1997,27,0.98,3033754.24
6/29/1997,26.6,1,3058220
6/30/1997,26.6,1,2886959.68
7/9/1997,28.7,0.84,2519973.28
7/22/1997,28.9,1.1,2666767.84
7/23/1997,27.46248004,1,2593370.56
7/24/1997,26.96691974,0.98,3278411.84
7/25/1997,25.48023885,0.9,3449672.16
7/26/1997,25.97579915,0.98,3572000.96
7/27/1997,26.47135944,1,3987918.88
7/28/1997,29.94028152,1.5,4868686.24
7/29/1997,27.95804033,0.73,5945179.68
7/30/1997,23.00243737,0.53,7290796.48
8/1/1997,23.99355796,0.45,9027865.44
8/2/1997,25.97579915,0.5,9003399.68
8/3/1997,25.97579915,0.59,7780111.68
8/4/1997,26.96691974,0.48,5847316.64
8/5/1997,25.48023885,0.62,4403836.8
8/7/1997,26.8,0.66,3865590.08
8/8/1997,26.4,0.69,3547535.2
8/9/1997,26.2,0.96,3033754.24
8/10/1997,26.2,0.98,2740165.12
8/11/1997,26.6,0.98,2544439.04
8/12/1997,27.4,0.65,2265529.376
8/13/1997,28.2,0.89,2052677.264
8/19/1997,28.7,0.9,2245956.768
8/20/1997,28.1,0.98,2209258.128
8/21/1997,28.3,0.98,2099162.208
8/22/1997,28.9,0.75,2642302.08
8/23/1997,27.5,0.75,3180548.8
8/24/1997,26.8,0.88,3229480.32
8/25/1997,26.3,0.69,3229480.32
8/26/1997,26.1,0.72,2886959.68
8/27/1997,26,0.87,2617836.32
8/28/1997,26.5,0.99,2241063.616
8/30/1997,26.8,0.95,2434343.12
8/31/1997,26.7,1,2201918.4
9/1/1997,27.3,0.83,2052677.264
9/2/1997,27.6,0.91,2294888.288
9/3/1997,28,0.87,2152986.88
9/4/1997,26.7,0.84,2764630.88
9/5/1997,25.4,0.96,2715699.36
9/6/1997,25.4,1.3,2292441.712
9/7/1997,25.2,1.1,1746855.264
9/8/1997,25.1,1.5,1556022.336
9/9/1997,25.6,1.4,1617186.736
9/10/1997,25.8,0.97,1805573.088
9/11/1997,25.6,0.82,2099162.208
9/12/1997,25.8,0.91,2121181.392
9/13/1997,26.2,1.1,2346266.384
9/14/1997,26.7,1.2,2495507.52
9/15/1997,26.1,1.2,2593370.56
9/16/1997,26,1.2,2329140.352
9/17/1997,26.5,1.2,2593370.56
9/18/1997,27,1.2,2348712.96
9/19/1997,27,1.4,2282655.408
9/20/1997,26.8,1.3,1896096.4
9/22/1997,24.2,1.1,2740165.12
9/23/1997,24.3,1.1,2023318.352
9/24/1997,24.1,1.2,2392751.328
9/25/1997,23.2,1.2,2544439.04
9/26/1997,22.9,1.1,2544439.04
9/27/1997,22.6,1.3,4134713.44
9/28/1997,22.7,0.92,4550631.36
9/29/1997,23.2,1,4550631.36
10/1/1997,22.5,0.97,4354905.28
10/2/1997,21.8,0.69,4183644.96
10/3/1997,21.4,0.69,3841124.32
10/4/1997,21.7,0.69,3253946.08
10/5/1997,22.3,0.78,2789096.64
