sys.sample.code,sys.loc.code,soil.type,sample.type,parent.sample.code,bkg.char.group,start.depth,sample.date,chemical.name,detect.lag,final.detect.flag,final.result.value,final.detection.limit,combo.result
09DB02-62890-1,09DB02,alluvial,N,,IWOU-AR 09,1,6/28/1990,Cadmium,N,N,,1.2,<1.2
09DB02-62890-2,09DB02,alluvial,N,,IWOU-AR 09,2,6/28/1990,Cadmium,N,N,,1.2,<1.2
23-B4-2,23B04,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Cadmium,N,N,,1.2,<1.2
09SB28-62890-3,09SB28,alluvial,N,,IWOU-AR 09,3,6/28/1990,Cadmium,N,N,,1.2,<1.2
23-B3-5,23B03,alluvial,N,,IWOU-AR 23,5,6/20/1990,Cadmium,N,N,,1.2,<1.2
09SB29-62890-1,09SB29,alluvial,N,,IWOU-AR 09,1,6/28/1990,Cadmium,N,N,,1.2,<1.2
23-B2-7,23B02,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Lead,N,N,,7.44,<7.44
09SB28-62890-0,09SB28,alluvial,N,,IWOU-AR 09,0,6/28/1990,Cadmium,N,N,,1.2,<1.2
09SB29-62890-0,09SB29,alluvial,N,,IWOU-AR 09,0,6/28/1990,Cadmium,N,N,,1.2,<1.2
09SB28-62890-1,09SB28,alluvial,N,,IWOU-AR 09,1,6/28/1990,Cadmium,N,N,,1.2,<1.2
09SB29-62890-2,09SB29,alluvial,N,,IWOU-AR 09,2,6/28/1990,Cadmium,N,N,,1.2,<1.2
09DB04-62890-1,09DB04,alluvial,N,,IWOU-AR 09,1,6/28/1990,Cadmium,N,N,,1.2,<1.2
09DB04-62890-0,09DB04,alluvial,N,,IWOU-AR 09,0,6/28/1990,Cadmium,N,N,,1.2,<1.2
09DB04-62890-2,09DB04,alluvial,N,,IWOU-AR 09,2,6/28/1990,Cadmium,N,N,,1.2,<1.2
09DB01-62890-1,09DB01,alluvial,N,,IWOU-AR 09,1,6/28/1990,Beryllium,N,N,,0.427,<0.427
23-B3-7,23B03,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Mercury,N,N,,0.05,<0.05
23-B4-10,23B04,alluvial,N,,IWOU-AR 23,10,6/20/1990,Arsenic,N,N,,2.5,<2.5
09DB01-62890-1,09DB01,alluvial,N,,IWOU-AR 09,1,6/28/1990,Cadmium,N,N,,1.2,<1.2
09DB01-62890-2,09DB01,alluvial,N,,IWOU-AR 09,2,6/28/1990,Copper,N,N,,2.84,<2.84
19-B1-7,19B01,alluvial,N,,IWOU-AR 19,7,10/23/1998,Silver,N,N,,1.2,<1.2
09DB04-62890-2,09DB04,alluvial,N,,IWOU-AR 09,2,6/28/1990,Lead,N,N,,7.44,<7.44
23-B3-10,23B03,alluvial,N,,IWOU-AR 23,10,6/20/1990,Arsenic,N,N,,2.5,<2.5
23-B1-10,23B01,alluvial,N,,IWOU-AR 23,10,6/20/1990,Arsenic,N,N,,2.5,<2.5
23-B2-5,23B02,alluvial,N,,IWOU-AR 23,5,6/20/1990,Arsenic,N,N,,2.5,<2.5
23-B4-5,23B04,alluvial,N,,IWOU-AR 23,5,6/20/1990,Arsenic,N,N,,2.5,<2.5
23-B1-05,23B01,alluvial,N,,IWOU-AR 23,5,6/20/1990,Arsenic,N,N,,2.5,<2.5
09DB02-62890-3,09DB02,alluvial,N,,IWOU-AR 09,3,6/28/1990,Lead,N,N,,7.44,<7.44
23-B3-5,23B03,alluvial,N,,IWOU-AR 23,5,6/20/1990,Arsenic,N,N,,2.5,<2.5
23-B2-10,23B02,alluvial,N,,IWOU-AR 23,10,6/20/1990,Arsenic,N,N,,2.5,<2.5
09DB01-62890-2,09DB01,alluvial,N,,IWOU-AR 09,2,6/28/1990,Lead,N,N,,7.44,<7.44
23-B1-05,23B01,alluvial,N,,IWOU-AR 23,5,6/20/1990,Cadmium,N,N,,1.2,<1.2
09DB01-62890-3,09DB01,alluvial,N,,IWOU-AR 09,3,6/28/1990,Lead,N,N,,7.44,<7.44
23-B1-07,23B01,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Mercury,N,N,,0.05,<0.05
23-B1-02,23B01,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Cadmium,N,N,,1.2,<1.2
23-B4-7,23B04,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Cadmium,N,N,,1.2,<1.2
23-B3-2,23B03,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Cadmium,N,N,,1.2,<1.2
23-B3-10,23B03,alluvial,N,,IWOU-AR 23,10,6/20/1990,Cadmium,N,N,,1.2,<1.2
23-B2-5,23B02,alluvial,N,,IWOU-AR 23,5,6/20/1990,Cadmium,N,N,,1.2,<1.2
23-B2-10,23B02,alluvial,N,,IWOU-AR 23,10,6/20/1990,Cadmium,N,N,,1.2,<1.2
23-B1-10,23B01,alluvial,N,,IWOU-AR 23,10,6/20/1990,Cadmium,N,N,,1.2,<1.2
23-B1-07,23B01,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Cadmium,N,N,,1.2,<1.2
23-B2-7,23B02,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Cadmium,N,N,,1.2,<1.2
23-B3-7,23B03,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Cadmium,N,N,,1.2,<1.2
23-B2-2,23B02,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Cadmium,N,N,,1.2,<1.2
23-B4-5,23B04,alluvial,N,,IWOU-AR 23,5,6/20/1990,Cadmium,N,N,,1.2,<1.2
09DB04-62890-1,09DB04,alluvial,N,,IWOU-AR 09,1,6/28/1990,Lead,N,N,,7.44,<7.44
23-B2-7,23B02,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Silver,N,N,,0.803,<0.803
23-B4-2,23B04,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Mercury,N,N,,0.05,<0.05
23-B3-2,23B03,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Silver,N,N,,0.803,<0.803
23-B1-02,23B01,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Silver,N,N,,0.803,<0.803
23-B3-5,23B03,alluvial,N,,IWOU-AR 23,5,6/20/1990,Silver,N,N,,0.803,<0.803
23-B1-07,23B01,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Silver,N,N,,0.803,<0.803
23-B2-2,23B02,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Silver,N,N,,0.803,<0.803
23-B2-5,23B02,alluvial,N,,IWOU-AR 23,5,6/20/1990,Silver,N,N,,0.803,<0.803
23-B1-10,23B01,alluvial,N,,IWOU-AR 23,10,6/20/1990,Silver,N,N,,0.803,<0.803
23-B4-7,23B04,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Silver,N,N,,0.803,<0.803
23-B3-7,23B03,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Silver,N,N,,0.803,<0.803
23-B4-10,23B04,alluvial,N,,IWOU-AR 23,10,6/20/1990,Silver,N,N,,0.803,<0.803
23-B4-5,23B04,alluvial,N,,IWOU-AR 23,5,6/20/1990,Selenium,N,N,,20.7,<20.7
23-B3-10,23B03,alluvial,N,,IWOU-AR 23,10,6/20/1990,Silver,N,N,,0.803,<0.803
23-B4-7,23B04,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Selenium,N,N,,20.7,<20.7
23-B1-05,23B01,alluvial,N,,IWOU-AR 23,5,6/20/1990,Silver,N,N,,0.803,<0.803
23-B4-5,23B04,alluvial,N,,IWOU-AR 23,5,6/20/1990,Silver,N,N,,0.803,<0.803
23-B2-10,23B02,alluvial,N,,IWOU-AR 23,10,6/20/1990,Thallium,N,N,,34.3,<34.3
23-B2-7,23B02,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Thallium,N,N,,34.3,<34.3
23-B2-2,23B02,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Thallium,N,N,,34.3,<34.3
23-B3-2,23B03,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Thallium,N,N,,34.3,<34.3
23-B1-10,23B01,alluvial,N,,IWOU-AR 23,10,6/20/1990,Thallium,N,N,,34.3,<34.3
23-B1-07,23B01,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Thallium,N,N,,34.3,<34.3
23-B4-10,23B04,alluvial,N,,IWOU-AR 23,10,6/20/1990,Thallium,N,N,,34.3,<34.3
23-B3-10,23B03,alluvial,N,,IWOU-AR 23,10,6/20/1990,Thallium,N,N,,34.3,<34.3
23-B3-5,23B03,alluvial,N,,IWOU-AR 23,5,6/20/1990,Thallium,N,N,,34.3,<34.3
23-B1-02,23B01,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Thallium,N,N,,34.3,<34.3
23-B4-2,23B04,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Silver,N,N,,0.803,<0.803
23-B2-5,23B02,alluvial,N,,IWOU-AR 23,5,6/20/1990,Selenium,N,N,,20.7,<20.7
23-B1-02,23B01,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Mercury,N,N,,0.05,<0.05
23-B4-7,23B04,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Mercury,N,N,,0.05,<0.05
23-B2-5,23B02,alluvial,N,,IWOU-AR 23,5,6/20/1990,Mercury,N,N,,0.05,<0.05
23-B4-5,23B04,alluvial,N,,IWOU-AR 23,5,6/20/1990,Mercury,N,N,,0.05,<0.05
23-B3-10,23B03,alluvial,N,,IWOU-AR 23,10,6/20/1990,Mercury,N,N,,0.05,<0.05
23-B1-10,23B01,alluvial,N,,IWOU-AR 23,10,6/20/1990,Mercury,N,N,,0.05,<0.05
23-B2-2,23B02,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Mercury,N,N,,0.05,<0.05
23-B3-2,23B03,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Mercury,N,N,,0.05,<0.05
23-B2-10,23B02,alluvial,N,,IWOU-AR 23,10,6/20/1990,Mercury,N,N,,0.05,<0.05
23-B1-05,23B01,alluvial,N,,IWOU-AR 23,5,6/20/1990,Mercury,N,N,,0.05,<0.05
23-B4-10,23B04,alluvial,N,,IWOU-AR 23,10,6/20/1990,Mercury,N,N,,0.05,<0.05
23-B2-10,23B02,alluvial,N,,IWOU-AR 23,10,6/20/1990,Silver,N,N,,0.803,<0.803
23-B1-05,23B01,alluvial,N,,IWOU-AR 23,5,6/20/1990,Selenium,N,N,,20.7,<20.7
23-B2-10,23B02,alluvial,N,,IWOU-AR 23,10,6/20/1990,Antimony,N,N,,19.6,<19.6
23-B3-7,23B03,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Selenium,N,N,,20.7,<20.7
23-B2-10,23B02,alluvial,N,,IWOU-AR 23,10,6/20/1990,Selenium,N,N,,20.7,<20.7
23-B1-10,23B01,alluvial,N,,IWOU-AR 23,10,6/20/1990,Selenium,N,N,,20.7,<20.7
23-B3-2,23B03,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Selenium,N,N,,20.7,<20.7
23-B1-07,23B01,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Selenium,N,N,,20.7,<20.7
23-B3-5,23B03,alluvial,N,,IWOU-AR 23,5,6/20/1990,Selenium,N,N,,20.7,<20.7
23-B3-10,23B03,alluvial,N,,IWOU-AR 23,10,6/20/1990,Selenium,N,N,,20.7,<20.7
23-B1-02,23B01,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Selenium,N,N,,20.7,<20.7
23-B2-2,23B02,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Selenium,N,N,,20.7,<20.7
23-B2-7,23B02,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Selenium,N,N,,20.7,<20.7
23-B4-10,23B04,alluvial,N,,IWOU-AR 23,10,6/20/1990,Selenium,N,N,,20.7,<20.7
23-B4-2,23B04,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Selenium,N,N,,20.7,<20.7
23-B2-7,23B02,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Mercury,N,N,,0.05,<0.05
09SB28-62890-2,09SB28,alluvial,N,,IWOU-AR 09,2,6/28/1990,Selenium,N,N,,0.13,<0.13
09DB04-62890-1,09DB04,alluvial,N,,IWOU-AR 09,1,6/28/1990,Selenium,N,N,,0.13,<0.13
09SB28-62890-0,09SB28,alluvial,N,,IWOU-AR 09,0,6/28/1990,Silver,N,N,,0.803,<0.803
09SB29-62890-1,09SB29,alluvial,N,,IWOU-AR 09,1,6/28/1990,Selenium,N,N,,0.13,<0.13
09DB01-62890-4,09DB01,alluvial,N,,IWOU-AR 09,4,6/28/1990,Selenium,N,N,,0.13,<0.13
09DB04-62890-3,09DB04,alluvial,N,,IWOU-AR 09,3,6/28/1990,Selenium,N,N,,0.13,<0.13
09SB29-62890-0,09SB29,alluvial,N,,IWOU-AR 09,0,6/28/1990,Selenium,N,N,,0.13,<0.13
09DB01-62890-3,09DB01,alluvial,N,,IWOU-AR 09,3,6/28/1990,Selenium,N,N,,0.13,<0.13
09DB01-62890-0,09DB01,alluvial,N,,IWOU-AR 09,0,6/28/1990,Selenium,N,N,,0.13,<0.13
09SB28-62890-3,09SB28,alluvial,N,,IWOU-AR 09,3,6/28/1990,Selenium,N,N,,0.13,<0.13
20-B1-7,20B01,alluvial,N,,IWOU-AR 20,7,8/13/1990,Beryllium,N,N,,0.4,<0.4
09DB04-62890-2,09DB04,alluvial,N,,IWOU-AR 09,2,6/28/1990,Selenium,N,N,,0.13,<0.13
09SB29-62890-1,09SB29,alluvial,N,,IWOU-AR 09,1,6/28/1990,Silver,N,N,,0.803,<0.803
20-B1-10,20B01,alluvial,N,,IWOU-AR 20,10,8/13/1990,Beryllium,N,N,,0.4,<0.4
09DB02-62890-0,09DB02,alluvial,N,,IWOU-AR 09,0,6/28/1990,Silver,N,N,,0.803,<0.803
09DB02-62890-1,09DB02,alluvial,N,,IWOU-AR 09,1,6/28/1990,Selenium,N,N,,0.13,<0.13
20-B2-7,20B02,alluvial,N,,IWOU-AR 20,7.5,8/13/1990,Cadmium,N,N,,1.2,<1.2
20-B1-2,20B01,alluvial,N,,IWOU-AR 20,2.5,8/13/1990,Cadmium,N,N,,1.2,<1.2
20-B1-7,20B01,alluvial,N,,IWOU-AR 20,7,8/13/1990,Cadmium,N,N,,1.2,<1.2
20-B1-5,20B01,alluvial,N,,IWOU-AR 20,5,8/13/1990,Cadmium,N,N,,1.2,<1.2
20-B1-10,20B01,alluvial,N,,IWOU-AR 20,10,8/13/1990,Cadmium,N,N,,1.2,<1.2
20-B2-2,20B02,alluvial,N,,IWOU-AR 20,2.5,8/13/1990,Cadmium,N,N,,1.2,<1.2
20-B2-10,20B02,alluvial,N,,IWOU-AR 20,10,8/13/1990,Cadmium,N,N,,1.2,<1.2
20-B2-5,20B02,alluvial,N,,IWOU-AR 20,5,8/13/1990,Cadmium,N,N,,1.2,<1.2
09SB29-62890-3,09SB29,alluvial,N,,IWOU-AR 09,3,6/28/1990,Selenium,N,N,,0.13,<0.13
09DB01-62890-2,09DB01,alluvial,N,,IWOU-AR 09,2,6/28/1990,Selenium,N,N,,0.13,<0.13
09DB01-62890-1,09DB01,alluvial,N,,IWOU-AR 09,1,6/28/1990,Lead,N,N,,7.44,<7.44
09SB28-62890-0,09SB28,alluvial,N,,IWOU-AR 09,0,6/28/1990,Selenium,N,N,,0.13,<0.13
20-B2-5,20B02,alluvial,N,,IWOU-AR 20,5,8/13/1990,Antimony,N,N,,19.6,<19.6
19-B1-10,19B01,alluvial,N,,IWOU-AR 19,10,10/23/1998,Thallium,N,N,,1.3,<1.3
19-B1-7,19B01,alluvial,N,,IWOU-AR 19,7,10/23/1998,Thallium,N,N,,1.2,<1.2
19-B2-10,19B02,alluvial,N,,IWOU-AR 19,10,10/23/1998,Thallium,N,N,,1.3,<1.3
19-B3-5,19B03,alluvial,N,,IWOU-AR 19,5,10/23/1998,Thallium,N,N,,1.2,<1.2
19-B3-10,19B03,alluvial,N,,IWOU-AR 19,10,10/23/1998,Thallium,N,N,,1.2,<1.2
19-B2-7,19B02,alluvial,N,,IWOU-AR 19,7,10/23/1998,Thallium,N,N,,1.2,<1.2
50-B11-DUP,19B03,alluvial,N,,IWOU-AR 19,5,10/23/1998,Thallium,N,N,,1.2,<1.2
09DB01-62890-1,09DB01,alluvial,N,,IWOU-AR 09,1,6/28/1990,Silver,N,N,,0.803,<0.803
09DB01-62890-10,09DB01,alluvial,N,,IWOU-AR 09,10,6/28/1990,Silver,N,N,,0.803,<0.803
09SB28-62890-1,09SB28,alluvial,N,,IWOU-AR 09,1,6/28/1990,Silver,N,N,,0.803,<0.803
09SB29-62890-2,09SB29,alluvial,N,,IWOU-AR 09,2,6/28/1990,Silver,N,N,,0.803,<0.803
09DB04-62890-0,09DB04,alluvial,N,,IWOU-AR 09,0,6/28/1990,Silver,N,N,,0.803,<0.803
20-B1-5,20B01,alluvial,N,,IWOU-AR 20,5,8/13/1990,Antimony,N,N,,19.6,<19.6
09DB04-62890-0,09DB04,alluvial,N,,IWOU-AR 09,0,6/28/1990,Selenium,N,N,,0.13,<0.13
20-B1-2,20B01,alluvial,N,,IWOU-AR 20,2.5,8/13/1990,Antimony,N,N,,19.6,<19.6
20-B1-7,20B01,alluvial,N,,IWOU-AR 20,7,8/13/1990,Antimony,N,N,,19.6,<19.6
20-B2-7,20B02,alluvial,N,,IWOU-AR 20,7.5,8/13/1990,Antimony,N,N,,19.6,<19.6
20-B2-10,20B02,alluvial,N,,IWOU-AR 20,10,8/13/1990,Antimony,N,N,,19.6,<19.6
20-B1-10,20B01,alluvial,N,,IWOU-AR 20,10,8/13/1990,Antimony,N,N,,19.6,<19.6
20-B2-2,20B02,alluvial,N,,IWOU-AR 20,2.5,8/13/1990,Antimony,N,N,,19.6,<19.6
09SB29-62890-0,09SB29,alluvial,N,,IWOU-AR 09,0,6/28/1990,Silver,N,N,,0.803,<0.803
20-B1-10,20B01,alluvial,N,,IWOU-AR 20,10,8/13/1990,Arsenic,N,N,,2.5,<2.5
20-B1-2,20B01,alluvial,N,,IWOU-AR 20,2.5,8/13/1990,Arsenic,N,N,,2.5,<2.5
20-B1-7,20B01,alluvial,N,,IWOU-AR 20,7,8/13/1990,Arsenic,N,N,,2.5,<2.5
09DB02-62890-3,09DB02,alluvial,N,,IWOU-AR 09,3,6/28/1990,Silver,N,N,,0.803,<0.803
09DB02-62890-1,09DB02,alluvial,N,,IWOU-AR 09,1,6/28/1990,Silver,N,N,,0.803,<0.803
09DB02-62890-2,09DB02,alluvial,N,,IWOU-AR 09,2,6/28/1990,Silver,N,N,,0.803,<0.803
23-B4-7,23B04,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Antimony,N,N,,19.6,<19.6
09DB02-62890-0,09DB02,alluvial,N,,IWOU-AR 09,0,6/28/1990,Selenium,N,N,,0.13,<0.13
20-B2-2,20B02,alluvial,N,,IWOU-AR 20,2.5,8/13/1990,Thallium,N,N,,34.3,<34.3
20-B1-5,20B01,alluvial,N,,IWOU-AR 20,5,8/13/1990,Thallium,N,N,,34.3,<34.3
20-B1-10,20B01,alluvial,N,,IWOU-AR 20,10,8/13/1990,Thallium,N,N,,34.3,<34.3
20-B2-10,20B02,alluvial,N,,IWOU-AR 20,10,8/13/1990,Thallium,N,N,,34.3,<34.3
20-B1-2,20B01,alluvial,N,,IWOU-AR 20,2.5,8/13/1990,Thallium,N,N,,34.3,<34.3
20-B2-7,20B02,alluvial,N,,IWOU-AR 20,7.5,8/13/1990,Thallium,N,N,,34.3,<34.3
20-B2-5,20B02,alluvial,N,,IWOU-AR 20,5,8/13/1990,Thallium,N,N,,34.3,<34.3
20-B1-7,20B01,alluvial,N,,IWOU-AR 20,7,8/13/1990,Thallium,N,N,,34.3,<34.3
09DB01-62890-0,09DB01,alluvial,N,,IWOU-AR 09,0,6/28/1990,Lead,N,N,,7.44,<7.44
09DB01-62890-5,09DB01,alluvial,N,,IWOU-AR 09,5,6/28/1990,Lead,N,N,,7.44,<7.44
20-B2-2,20B02,alluvial,N,,IWOU-AR 20,2.5,8/13/1990,Silver,N,N,,0.8,<0.8
23-B1-05,23B01,alluvial,N,,IWOU-AR 23,5,6/20/1990,Antimony,N,N,,19.6,<19.6
20-B2-10,20B02,alluvial,N,,IWOU-AR 20,10,8/13/1990,Silver,N,N,,0.8,<0.8
23-B1-07,23B01,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Antimony,N,N,,19.6,<19.6
23-B4-5,23B04,alluvial,N,,IWOU-AR 23,5,6/20/1990,Antimony,N,N,,19.6,<19.6
23-B3-7,23B03,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Antimony,N,N,,19.6,<19.6
23-B1-10,23B01,alluvial,N,,IWOU-AR 23,10,6/20/1990,Antimony,N,N,,19.6,<19.6
23-B2-7,23B02,alluvial,N,,IWOU-AR 23,7.5,6/20/1990,Antimony,N,N,,19.6,<19.6
23-B4-10,23B04,alluvial,N,,IWOU-AR 23,10,6/20/1990,Antimony,N,N,,19.6,<19.6
23-B2-2,23B02,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Antimony,N,N,,19.6,<19.6
23-B3-2,23B03,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Antimony,N,N,,19.6,<19.6
23-B3-5,23B03,alluvial,N,,IWOU-AR 23,5,6/20/1990,Antimony,N,N,,19.6,<19.6
23-B1-02,23B01,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Antimony,N,N,,19.6,<19.6
23-B2-5,23B02,alluvial,N,,IWOU-AR 23,5,6/20/1990,Antimony,N,N,,19.6,<19.6
23-B4-2,23B04,alluvial,N,,IWOU-AR 23,2.5,6/20/1990,Antimony,N,N,,19.6,<19.6
23-B3-10,23B03,alluvial,N,,IWOU-AR 23,10,6/20/1990,Antimony,N,N,,19.6,<19.6
20-B1-10,20B01,alluvial,N,,IWOU-AR 20,10,8/13/1990,Selenium,N,N,,20.7,<20.7
09DB01-62890-1,09DB01,alluvial,N,,IWOU-AR 09,1,6/28/1990,Selenium,N,N,,0.13,<0.13
09SB28-62890-1,09SB28,alluvial,N,,IWOU-AR 09,1,6/28/1990,Selenium,N,N,,0.13,<0.13
09DB01-62890-10,09DB01,alluvial,N,,IWOU-AR 09,10,6/28/1990,Selenium,N,N,,0.13,<0.13
09DB01-62890-5,09DB01,alluvial,N,,IWOU-AR 09,5,6/28/1990,Selenium,N,N,,0.13,<0.13
09SB29-62890-2,09SB29,alluvial,N,,IWOU-AR 09,2,6/28/1990,Selenium,N,N,,0.13,<0.13
09DB02-62890-2,09DB02,alluvial,N,,IWOU-AR 09,2,6/28/1990,Selenium,N,N,,0.13,<0.13
09DB02-62890-3,09DB02,alluvial,N,,IWOU-AR 09,3,6/28/1990,Selenium,N,N,,0.13,<0.13
20-B1-7,20B01,alluvial,N,,IWOU-AR 20,7,8/13/1990,Lead,N,N,,7.4,<7.4
20-B1-10,20B01,alluvial,N,,IWOU-AR 20,10,8/13/1990,Lead,N,N,,7.4,<7.4
20-B1-5,20B01,alluvial,N,,IWOU-AR 20,5,8/13/1990,Mercury,N,N,,0.1,<0.1
20-B2-2,20B02,alluvial,N,,IWOU-AR 20,2.5,8/13/1990,Mercury,N,N,,0.1,<0.1
20-B1-7,20B01,alluvial,N,,IWOU-AR 20,7,8/13/1990,Silver,N,N,,0.8,<0.8
20-B1-10,20B01,alluvial,N,,IWOU-AR 20,10,8/13/1990,Mercury,N,N,,0.1,<0.1
14-B1-2,14B01,alluvial,N,,IWOU-AR 14,2.5,7/16/1990,Antimony,N,N,,19.6,<19.6
20-B2-5,20B02,alluvial,N,,IWOU-AR 20,5,8/13/1990,Selenium,N,N,,20.7,<20.7
20-B2-10,20B02,alluvial,N,,IWOU-AR 20,10,8/13/1990,Selenium,N,N,,20.7,<20.7
20-B1-5,20B01,alluvial,N,,IWOU-AR 20,5,8/13/1990,Selenium,N,N,,20.7,<20.7
20-B2-2,20B02,alluvial,N,,IWOU-AR 20,2.5,8/13/1990,Selenium,N,N,,20.7,<20.7
20-B2-7,20B02,alluvial,N,,IWOU-AR 20,7.5,8/13/1990,Selenium,N,N,,20.7,<20.7
20-B1-7,20B01,alluvial,N,,IWOU-AR 20,7,8/13/1990,Selenium,N,N,,20.7,<20.7
20-B1-2,20B01,alluvial,N,,IWOU-AR 20,2.5,8/13/1990,Selenium,N,N,,20.7,<20.7
20-B2-7,20B02,alluvial,N,,IWOU-AR 20,7.5,8/13/1990,Silver,N,N,,0.8,<0.8
20-B1-2,20B01,alluvial,N,,IWOU-AR 20,2.5,8/13/1990,Silver,N,N,,0.8,<0.8
20-B1-10,20B01,alluvial,N,,IWOU-AR 20,10,8/13/1990,Silver,N,N,,0.8,<0.8
20-B2-5,20B02,alluvial,N,,IWOU-AR 20,5,8/13/1990,Silver,N,N,,0.8,<0.8
20-B1-5,20B01,alluvial,N,,IWOU-AR 20,5,8/13/1990,Silver,N,N,,0.8,<0.8
20-B1-2,20B01,alluvial,N,,IWOU-AR 20,2.5,8/13/1990,Mercury,N,N,,0.1,<0.1
09DB03-62990-5,09DB03,alluvial,N,,IWOU-AR 09,5,6/29/1990,Silver,N,N,,0.803,<0.803
09DB05-62990-5,09DB05,alluvial,N,,IWOU-AR 09,5,6/29/1990,Silver,N,N,,0.803,<0.803
12-B9-7,12B09,alluvial,N,,IWOU-AR 12,7,10/22/1998,Antimony,N,N,,1.7,<1.7
12-B9-5,12B09,alluvial,N,,IWOU-AR 12,5,10/22/1998,Antimony,N,N,,1.6,<1.6
12-B8-7,12B08,alluvial,N,,IWOU-AR 12,7,10/22/1998,Antimony,N,N,,1.8,<1.8
12-B8-5,12B08,alluvial,N,,IWOU-AR 12,5,10/22/1998,Antimony,N,N,,1.8,<1.8
12-B12-7,12B12,alluvial,N,,IWOU-AR 12,7,10/22/1998,Cadmium,N,N,,0.35,<0.35
12-B12-5,12B12,alluvial,N,,IWOU-AR 12,5,10/22/1998,Cadmium,N,N,,0.36,<0.36
12-B10-7,12B10,alluvial,N,,IWOU-AR 12,7,10/22/1998,Cadmium,N,N,,0.34,<0.34
12-B11-5,12B11,alluvial,N,,IWOU-AR 12,5,10/22/1998,Cadmium,N,N,,0.37,<0.37
12-B9-5,12B09,alluvial,N,,IWOU-AR 12,5,10/22/1998,Cadmium,N,N,,0.32,<0.32
12-B8-5,12B08,alluvial,N,,IWOU-AR 12,5,10/22/1998,Cadmium,N,N,,0.36,<0.36
12-B10-7,12B10,alluvial,N,,IWOU-AR 12,7,10/22/1998,Antimony,N,N,,1.7,<1.7
09DB06-62990-5,09DB06,alluvial,N,,IWOU-AR 09,5,6/29/1990,Silver,N,N,,0.803,<0.803
12-B10-5,12B10,alluvial,N,,IWOU-AR 12,5,10/22/1998,Antimony,N,N,,1.8,<1.8
09DB03-62990-2,09DB03,alluvial,N,,IWOU-AR 09,2,6/29/1990,Silver,N,N,,0.803,<0.803
09DB04-62990-4,09DB04,alluvial,N,,IWOU-AR 09,4,6/29/1990,Silver,N,N,,0.803,<0.803
09DB06-62990-10,09DB06,alluvial,N,,IWOU-AR 09,10,6/29/1990,Silver,N,N,,0.803,<0.803
09DB03-62990-1,09DB03,alluvial,N,,IWOU-AR 09,1,6/29/1990,Silver,N,N,,0.803,<0.803
09DB06-62990-4,09DB06,alluvial,N,,IWOU-AR 09,4,6/29/1990,Silver,N,N,,0.803,<0.803
09DB03-62990-0,09DB03,alluvial,N,,IWOU-AR 09,0,6/29/1990,Silver,N,N,,0.803,<0.803
09SB30-62990-0,09SB30,alluvial,N,,IWOU-AR 09,0,6/29/1990,Silver,N,N,,0.007,<0.007
09DB02-62990-5,09DB02,alluvial,N,,IWOU-AR 09,5,6/29/1990,Silver,N,N,,0.803,<0.803
